"motusRecvID","recvProjectID","receiverID","recvDeployID","port","antennaType","bearing","magneticBearing","trueBearing","tilt","polBearing","polTilt","heightMeters","filter","cableLengthMeters","cableType","mountDistanceMeters","mountBearing","details","elevationAngle","polarization1","polarization2","deploymentStatus","dongle_type","frequency"
"2686","236","SG-DC2BRPI3E5CE","5638","1","yagi-8","120.0","120.0","121.10349","","","","2.0","","","","","","","","","","terminated","RTL-SDR v3","151.50"
"2686","236","SG-DC2BRPI3E5CE","5638","2","yagi-8","197.0","197.0","198.1035","","","","3.0","","","","","","","","","","terminated","RTL-SDR v3","151.50"
"2686","236","SG-DC2BRPI3E5CE","5638","3","yagi-8","300.0","300.0","301.1035","","","","2.5","","","","","","","","","","terminated","RTL-SDR v3","151.50"
"2686","236","SG-DC2BRPI3E5CE","6113","1","omni-whip","","","","","","","6.0","","","","","","","","","","active","RTL-SDR v3","151.50"
"2687","236","SG-96D1RPI36405","4878","1","custom","43.0","43.0","44.10695","","","","3.0","","","","","","","","","","terminated","RTL-SDR v3","151.50"
"2687","236","SG-96D1RPI36405","4878","2","custom","158.0","158.0","159.10695","","","","3.0","","","","","","","","","","terminated","RTL-SDR v3","151.50"
"2687","236","SG-96D1RPI36405","4878","3","custom","226.0","226.0","227.10695","","","","3.0","","","","","","","","","","terminated","RTL-SDR v3","151.50"
"2687","236","SG-96D1RPI36405","5566","1","custom","43.0","43.0","44.101475","","","","3.0","","","","","","","","","","terminated","RTL-SDR v3","151.50"
"2687","236","SG-96D1RPI36405","5566","2","custom","226.0","226.0","227.10147","","","","3.0","","","","","","","","","","terminated","RTL-SDR v3","151.50"
"2687","236","SG-96D1RPI36405","5566","3","custom","158.0","158.0","159.10147","","","","3.0","","","","","","","","","","terminated","RTL-SDR v3","151.50"
"2687","236","SG-96D1RPI36405","5567","1","custom-9","158.0","158.0","159.09895","","","","3.0","","","","","","","","","","terminated","RTL-SDR v3","151.50"
"2687","236","SG-96D1RPI36405","5567","2","custom-9","43.0","43.0","44.09895","","","","3.0","","","","","","","","","","terminated","RTL-SDR v3","151.50"
"2687","236","SG-96D1RPI36405","5567","3","custom-9","226.0","226.0","227.09895","","","","3.0","","","","","","","","","","terminated","RTL-SDR v3","151.50"
"2687","236","SG-96D1RPI36405","5696","1","custom-9","43.0","43.0","44.098156","","","","3.0","","","","","","","","","","terminated","RTL-SDR v3","151.50"
"2687","236","SG-96D1RPI36405","5696","2","custom-9","158.0","158.0","159.09816","","","","3.0","","","","","","","","","","terminated","RTL-SDR v3","151.50"
"2687","236","SG-96D1RPI36405","5696","3","custom-9","226.0","226.0","227.09816","","","","3.0","","","","","","","","","","terminated","RTL-SDR v3","151.50"
"2687","236","SG-96D1RPI36405","6099","1","yagi-8","128.0","128.0","129.10367","","","","3.0","","","","","","","","","","active","RTL-SDR v3","151.50"
"2687","236","SG-96D1RPI36405","6099","2","yagi-8","220.0","220.0","221.10367","","","","3.0","","","","","","","","","","active","RTL-SDR v3","151.50"
"2687","236","SG-96D1RPI36405","6099","3","yagi-8","299.0","299.0","300.10367","","","","3.0","","","","","","","","","","active","RTL-SDR v3","151.50"
"2687","236","SG-96D1RPI36405","6099","4","yagi-8","355.0","355.0","","","","","","","","","","","","","","","active","RTL-SDR v3","151.50"
"2688","236","SG-1476RPI3B893","4879","1","omni-whip","","","","","","","3.0","","","","","","","","","","terminated","RTL-SDR v3","151.50"
"2688","236","SG-1476RPI3B893","5647","1","omni-whip","","","","","","","6.0","","","","","","","","","","terminated","RTL-SDR v3","151.50"
"2689","236","SG-C004RPI35CAA","4880","1","omni-whip","","","","","","","6.0","","","","","","","","","","terminated","RTL-SDR v3","151.50"
"2690","236","SG-6E25RPI3C9C8","4881","1","omni-whip","","","","","","","6.0","","","","","","","","","","terminated","RTL-SDR v3","151.50"
"2691","236","SG-41E0RPI3DD2E","4882","1","omni-whip","","","","","","","6.0","","","","","","","","","","terminated","RTL-SDR v3","151.50"
"2691","236","SG-41E0RPI3DD2E","7303","1","omni-whip","","","","","","","6.0","","","","","","","","","","active","RTL-SDR v3","151.50"
"2692","236","SG-CDBARPI32C04","4883","1","omni-whip","","","","","","","6.0","","","","","","","","","","terminated","RTL-SDR v3","151.50"
"2692","236","SG-CDBARPI32C04","6092","1","yagi-8","77.0","77.0","","","","","2.4","","","","","","","","","","active","RTL-SDR v3","151.50"
"2692","236","SG-CDBARPI32C04","6092","2","yagi-5","104.0","104.0","","","","","6.0","","","","","","","","","","active","RTL-SDR v3","151.50"
"2692","236","SG-CDBARPI32C04","6092","3","yagi-5","155.0","155.0","","","","","4.5","","","","","","","","","","active","Funcube Pro Plus","151.50"
"2692","236","SG-CDBARPI32C04","6092","4","yagi-8","208.0","208.0","","","","","3.0","","","","","","","","","","active","RTL-SDR v3","151.50"
"2693","236","SG-B100RPI3F05C","4884","1","omni-whip","","","","","","","6.0","","","","","","","","","","terminated","RTL-SDR v3","151.50"
"2693","236","SG-B100RPI3F05C","5228","1","omni-whip","","","","","","","3.0","","","","","","","","","","terminated","RTL-SDR v3","151.50"
"2693","236","SG-B100RPI3F05C","7291","1","yagi-8","88.0","88.0","89.13964","","","","3.0","","","","","","","","","","active","RTL-SDR v3","151.50"
"2693","236","SG-B100RPI3F05C","7291","2","yagi-8","133.0","133.0","","","","","6.0","","","","","","","","","","active","RTL-SDR v3","151.50"
"2693","236","SG-B100RPI3F05C","7291","3","yagi-8","173.0","173.0","","","","","5.0","","","","","","","","","","active","RTL-SDR v3","151.50"
"2693","236","SG-B100RPI3F05C","7291","4","yagi-8","204.0","204.0","","","","","4.0","","","","","","","","","","active","RTL-SDR v3","151.50"
"2694","236","SG-CA4CRPI353E7","4885","1","omni-whip","","","","","","","6.0","","","","","","","","","","terminated","RTL-SDR v3","151.50"
"2694","236","SG-CA4CRPI353E7","5071","1","omni-whip","","","","","","","6.0","","","","","","","","","","active","RTL-SDR v3","151.50"
"2695","236","SG-9198RPI35751","4886","1","omni-whip","","","","","","","3.0","","","","","","","","","","terminated","RTL-SDR v3","151.50"
"2695","236","SG-9198RPI35751","5225","1","omni-whip","","","","","","","6.0","","","","","","","","","","active","RTL-SDR v3","151.50"
"2696","236","SG-3B52RPI35BE8","4887","1","omni-whip","","","","","","","3.0","","","","","","","","","","terminated","RTL-SDR v3","151.50"
"2696","236","SG-3B52RPI35BE8","5076","1","omni-whip","","","","","","","3.0","","","","","","","","","","active","RTL-SDR v3","151.50"
"2697","236","SG-AD61RPI372A6","4888","1","omni-whip","","","","","","","3.0","","","","","","","","","","terminated","RTL-SDR v3","151.50"
"2698","236","SG-C24BRPI336B7","4889","1","omni-whip","","","","","","","3.0","","","","","","","","","","terminated","RTL-SDR v3","151.50"
"2709","168","SG-2516BBBK249E","4894","1","yagi-9-maple","100.0","100.0","85.74942","","","","","","","","","","","","","","terminated","Funcube Pro Plus","166.38"
"2709","168","SG-2516BBBK249E","4894","2","yagi-9-maple","220.0","220.0","205.74942","","","","","","","","","","","","","","terminated","Funcube Pro Plus","166.38"
"2709","168","SG-2516BBBK249E","4894","3","yagi-9-maple","340.0","340.0","325.74942","","","","","","","","","","","","","","terminated","Funcube Pro Plus","166.38"
"2711","10","SG-2516BBBK1E0D","4896","1","j-pole","","","","","","","2.5","","","","","","","90.0","","","terminated","Funcube Pro Plus","166.38"
"2711","10","SG-2516BBBK1E0D","5034","1","yagi-9-laird","30.0","30.0","12.696689","","","","","","","","","","","","","","terminated","Funcube Pro Plus","166.38"
"2711","10","SG-2516BBBK1E0D","5034","2","yagi-9-laird","125.0","125.0","107.696686","","","","","","","","","","","","","","terminated","Funcube Pro Plus","166.38"
"2711","10","SG-2516BBBK1E0D","5034","3","yagi-9-laird","270.0","270.0","252.69669","","","","","","","","","","","","","","terminated","Funcube Pro Plus","166.38"
"2711","10","SG-2516BBBK1E0D","5299","1","yagi-9-laird","30.0","30.0","12.739226","","","","","","","","","","","","","","terminated","Funcube Pro Plus","166.38"
"2711","10","SG-2516BBBK1E0D","5299","2","yagi-9-laird","125.0","125.0","107.73923","","","","","","","","","","","","","","terminated","Funcube Pro Plus","166.38"
"2711","10","SG-2516BBBK1E0D","5750","1","yagi-9-maple","140.0","140.0","122.84731","","","","7.5","","","","","","","0.0","","","active","Funcube Pro Plus","166.38"
"2711","10","SG-2516BBBK1E0D","5750","2","yagi-9-maple","48.0","48.0","30.847315","","","","6.5","","","","","","","0.0","","","active","Funcube Pro Plus","166.38"
"2715","224","SG-1234BBBK4321","4904","1","yagi-9-maple","100.0","100.0","92.16166","","","","","","","","","","","","","","terminated","Funcube Pro Plus","166.38"
"2715","224","SG-1234BBBK4321","4904","2","yagi-5","50.0","50.0","42.161655","","","","","","","","","","","","","","terminated","Funcube Pro Plus","166.38"
"2716","214","SG-50ABRPI3D2FB","4907","1","yagi-5","62.0","62.0","64.85472","","","","5.0","","","","","","","","","","terminated","RTL-SDR v3","151.50"
"2716","214","SG-50ABRPI3D2FB","4907","2","yagi-5","154.0","154.0","156.85472","","","","5.0","","","","","","","","","","terminated","RTL-SDR v3","151.50"
"2716","214","SG-50ABRPI3D2FB","4907","3","yagi-5","196.0","196.0","198.85472","","","","5.0","","","","","","","","","","terminated","RTL-SDR v3","151.50"
"2717","214","SG-6BEBRPI37660","4908","1","","","","","","","","","","","","","","","","","","terminated","Funcube; Unconfirmed","151.50"
"2717","214","SG-6BEBRPI37660","4908","2","","","","","","","","","","","","","","","","","","terminated","Funcube; Unconfirmed","151.50"
"2717","214","SG-6BEBRPI37660","4908","3","","","","","","","","","","","","","","","","","","terminated","Funcube; Unconfirmed","151.50"
"2718","214","SG-E561RPI3DE10","4911","1","yagi-5","205.0","205.0","207.8419","","","","4.7","","","","","","","","","","terminated","RTL-SDR v3","151.50"
"2718","214","SG-E561RPI3DE10","4911","2","yagi-5","69.0","69.0","71.8419","","","","4.7","","","","","","","","","","terminated","RTL-SDR v3","151.50"
"2718","214","SG-E561RPI3DE10","4911","3","yagi-5","132.0","132.0","134.8419","","","","4.7","","","","","","","","","","terminated","RTL-SDR v3","151.50"
"2719","214","SG-21B9RPI33855","4912","1","yagi-5","292.0","292.0","294.84338","","","","5.3","","","","","","","","","","terminated","RTL-SDR v3","151.50"
"2719","214","SG-21B9RPI33855","4912","2","yagi-5","18.0","18.0","20.843388","","","","5.3","","","","","","","","","","terminated","RTL-SDR v3","151.50"
"2719","214","SG-21B9RPI33855","4912","3","yagi-5","118.0","118.0","120.84338","","","","5.3","","","","","","","","","","terminated","RTL-SDR v3","151.50"
"2720","214","SG-7F39RPI3E0D9","4913","2","yagi-5","80.0","80.0","82.84589","","","","2.8","","","","","","","","","","terminated","RTL-SDR v3","151.50"
"2720","214","SG-7F39RPI3E0D9","4913","4","yagi-5","40.0","40.0","42.845886","","","","2.8","","","","","","","","","","terminated","RTL-SDR v3","151.50"
"2724","10","SG-3214BBBK0915","4915","1","yagi-9","0.0","0.0","342.65793","","","","2.5","","","","","","","","","","terminated","Funcube Pro Plus","166.38"
"2724","10","SG-3214BBBK0915","4915","2","yagi-9","320.0","320.0","302.65793","","","","2.0","","","","","","","","","","terminated","Funcube Pro Plus","166.38"
"2724","10","SG-3214BBBK0915","4915","3","yagi-9","280.0","280.0","262.65793","","","","1.5","","","","","","","","","","terminated","Funcube Pro Plus","166.38"
"2724","10","SG-3214BBBK0915","5151","1","yagi-9-laird","250.0","250.0","232.76653","","","","5.0","","","","","","","","","","terminated","Funcube Pro Plus","166.38"
"2724","10","SG-3214BBBK0915","5151","2","yagi-9-laird","150.0","150.0","132.76653","","","","4.5","","","","","","","","","","terminated","Funcube Pro Plus","166.38"
"2724","10","SG-3214BBBK0915","5151","3","yagi-9-laird","85.0","85.0","67.76652","","","","4.0","","","","","","","","","","terminated","Funcube Pro Plus","166.38"
"2725","37","SG-3917BBBK0DF9","4919","1","yagi-9-laird","50.0","50.0","38.948303","","","","8.0","","15.2","50 Ohm 3/8","","","","0.0","","","terminated","Funcube Pro Plus","166.38"
"2725","37","SG-3917BBBK0DF9","4919","2","yagi-9-laird","170.0","170.0","158.9483","","","","7.5","","15.2","50 Ohm 3/8","","","","0.0","","","terminated","Funcube Pro Plus","166.38"
"2725","37","SG-3917BBBK0DF9","4919","3","yagi-9-laird","290.0","290.0","278.9483","","","","7.0","","15.2","50 Ohm 3/8","","","","0.0","","","terminated","Funcube Pro Plus","166.38"
"2726","2","SG-4001BBBK1430","4920","1","yagi-9","300.0","300.0","282.30844","","","","6.0","","","","","","","","","","terminated","Funcube Pro Plus","166.38"
"2726","2","SG-4001BBBK1430","4920","2","yagi-9","250.0","250.0","232.30844","","","","5.8","","","","","","","","","","terminated","Funcube Pro Plus","166.38"
"2726","2","SG-4001BBBK1430","4920","3","yagi-9","350.0","350.0","332.30844","","","","5.6","","","","","","","","","","terminated","Funcube Pro Plus","166.38"
"2726","2","SG-4001BBBK1430","5631","1","yagi-9","90.0","90.0","72.46687","","","","5.0","","","","","","","","","","terminated","Funcube Pro Plus","166.38"
"2726","2","SG-4001BBBK1430","5631","2","yagi-9","250.0","250.0","232.46687","","","","4.8","","","","","","","","","","terminated","Funcube Pro Plus","166.38"
"2726","2","SG-4001BBBK1430","5631","3","yagi-9","300.0","300.0","282.4669","","","","4.5","","","","","","","","","","terminated","Funcube Pro Plus","166.38"
"2726","2","SG-4001BBBK1430","5998","1","yagi-9","","","","","","","5.0","","","","","","","","","","terminated","Funcube Pro Plus","166.38"
"2726","2","SG-4001BBBK1430","5998","2","yagi-9","","","","","","","4.8","","","","","","","","","","terminated","Funcube Pro Plus","166.38"
"2726","2","SG-4001BBBK1430","5998","3","yagi-9","","","","","","","4.5","","","","","","","","","","terminated","Funcube Pro Plus","166.38"
"2730","113","SG-5016BBBK19BB","4926","1","yagi-6","238.0","238.0","239.0245","","","","","","","","","","","","","","terminated","Funcube Pro Plus","150.10"
"2730","113","SG-5016BBBK19BB","4926","2","yagi-6","6.0","6.0","7.0245004","","","","","","","","","","","","","","terminated","Funcube Pro Plus","150.10"
"2730","113","SG-5016BBBK19BB","4926","3","yagi-6","136.0","136.0","137.0245","","","","","","","","","","","","","","terminated","Funcube Pro Plus","150.10"
"2730","113","SG-5016BBBK19BB","4926","4","yagi-6","172.0","172.0","173.0245","","","","","","","","","","","","","","terminated","Funcube Pro Plus","150.10"
"2730","113","SG-5016BBBK19BB","4926","5","yagi-6","318.0","318.0","319.0245","","","","","","","","","","","","","","terminated","Funcube Pro Plus","150.10"
"2730","113","SG-5016BBBK19BB","4926","6","yagi-6","50.0","50.0","51.0245","","","","","","","","","","","","","","terminated","Funcube Pro Plus","150.10"
"2730","113","SG-5016BBBK19BB","7481","1","yagi-6","125.0","125.0","126.272026","","","","","","","","","","","","","","terminated","Funcube Pro Plus","150.10"
"2730","113","SG-5016BBBK19BB","7481","2","yagi-6","238.0","238.0","239.27202","","","","","","","","","","","","","","terminated","Funcube Pro Plus","150.10"
"2730","113","SG-5016BBBK19BB","7481","3","yagi-6","5.0","5.0","6.272025","","","","","","","","","","","","","","terminated","Funcube Pro Plus","150.10"
"2730","113","SG-5016BBBK19BB","8015","1","yagi-6","125.0","125.0","126.396996","","","","","","","","","","","","","","terminated","Funcube Pro Plus","150.10"
"2730","113","SG-5016BBBK19BB","8015","2","yagi-6","238.0","238.0","239.397","","","","","","","","","","","","","","terminated","Funcube Pro Plus","150.10"
"2730","113","SG-5016BBBK19BB","8015","3","yagi-6","5.0","5.0","6.3969975","","","","","","","","","","","","","","terminated","Funcube Pro Plus","150.10"
"2731","167","Lotek-D000517","4928","1","yagi-9-laird","18.0","18.0","7.480782","","","","9.0","","","","","","","","","","terminated","","166.38"
"2731","167","Lotek-D000517","4928","2","yagi-9","99.0","99.0","88.48078","","","","8.7","","","","","","","","","","terminated","","166.38"
"2731","167","Lotek-D000517","4928","3","yagi-9","190.0","190.0","179.48079","","","","8.4","","","","","","","","","","terminated","","166.38"
"2731","167","Lotek-D000517","4928","4","yagi-9-laird","291.0","291.0","280.48077","","","","8.1","","","","","","","","","","terminated","","166.38"
"2732","147","SG-3507RPI34D59","4929","1","yagi-5","161.0","161.0","166.88568","","","","8.5","","","","","","","","","","terminated","Funcube Pro Plus","166.38"
"2732","147","SG-3507RPI34D59","4929","2","yagi-5","354.0","354.0","359.88568","","","","8.3","","","","","","","","","","terminated","Funcube Pro Plus","166.38"
"2733","193","SG-D51FRPI3C84B","4932","1","yagi-9-laird","90.0","90.0","84.40545","","","","19.5","","","","","","","0.0","","","terminated","Funcube Pro Plus","166.38"
"2733","193","SG-D51FRPI3C84B","4932","2","yagi-9-laird","180.0","180.0","174.40546","","","","20.1","","","","","","","0.0","","","terminated","Funcube Pro Plus","166.38"
"2733","193","SG-D51FRPI3C84B","4932","3","yagi-9-laird","0.0","0.0","354.40546","","","","21.3","","","","","","","0.0","","","terminated","Funcube Pro Plus","166.38"
